file,top_dir,bytes,sha256,parse_ok,schema_name,schema_version,has_graph,node_count,edge_count,evidence_count
chunks/khawrizm_graph_chunk_0031.json,chunks,4825,a0981b62e28904ae5e6016a651a2652210c1fa40813960291f00f51852ad6d25,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0032.json,chunks,4817,726bc537dc999863e8ee9abf302fff133f92e4767383c9b178b1bd62f9ff3975,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0033.json,chunks,4594,d5e160aae5636fb442fc317ca26506f5e1e2566134430f1acd995d38e0fed7ca,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0034.json,chunks,4772,a0dbc22aae8c429fcdb0e90ffa66a1642ef368ad19174b680966ee07b1c0e5b2,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0035.json,chunks,4667,ad73abd0f4422ae4f0767c412a9e9c273c552dea9ada452eb465b967b023f0cb,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0036.json,chunks,4739,efca1cf0ae516360faaf2857f23781fa84122a599ab875e584adb608fa586d36,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0037.json,chunks,4774,55e174b24b3eb7d4025737e85f2c6095eebb4d6048a3c53a63e55fe5ee04c92a,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0038.json,chunks,4646,c7f20e8a8f5772a12cac6707547ab9494d7a036d0a9414a06e04bf70f0d504ac,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0039.json,chunks,4504,082061b45fc2e6709e6dc0ad18d11144ca16dd43320f38e93007496367adbe79,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0040.json,chunks,4786,c0efc458544ee031b3d550a2f3957d5d40adb59fa0896a8fdbf2388152228731,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0041.json,chunks,4657,90dfefd78db4e1cb015f5ff14723ac6f0c85b6773567abc4939d9c44f9c89e86,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0042.json,chunks,4462,f6f1507f5c1c36bcba01e3989254ee43f0c553b22ff964245d4835fd314a60d2,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0043.json,chunks,4579,4eb090b05d9f21515d27642337c784675bc4be6bc41f18d903f9d11994cf0b83,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0044.json,chunks,4513,304dabb6532eb465a22049a1de39e339d3c137df10fdf7ba37ff841ff47f4ec0,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0045.json,chunks,4633,45ebbc519a6edb7fbc544d216a72962262c70bf36d5f7e6b79705761b0cead8b,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0046.json,chunks,4502,f5a24bdeefdc3aad5ded8f8796c050c850c9dadd71ed465a366125f05708dc3f,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0047.json,chunks,4543,586f23051b4af6081db6b12d87996fcac2d1aa522d14a499a3dd9cb3bdc26f00,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0048.json,chunks,4641,f9d794af64e8a8bdfd0956561b012b8a0975a31f5ec4ea556710548976ac8473,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0049.json,chunks,4423,e7fce01dc261e7db24de625ef256132b98d43fb7c5fe7290f6fda852e29d33e9,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0050.json,chunks,4510,aa0f941123c9c4aceeae0b0eb6ac57d0486db26d0e804f739e778b6e54093155,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0051.json,chunks,4578,9787c61784594174ed4b4e61be3e3db8294f1c24a4df423420a6d35960d1ceaa,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0052.json,chunks,4562,f79be495040fa3eb496458897eb93cfc05f16cb64c5b04b1d5b26bbc1ab2b7d7,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0053.json,chunks,4538,c242cf1791d64331acf955f274403ad118faf5a2bdb46f16db67a01c14027590,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0054.json,chunks,4579,b4e886832e915c5d5b9cf0a54fc095ba475ce5c199348713341682b24eff3e87,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0055.json,chunks,4528,9d3162fdabee9f94ace72ec3c98fb8bb3d6b05c04b0d291eb31b5a20bd1e2aed,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0056.json,chunks,4708,658a1227904fef609b4b35e245daf0277c132056911c9a044a79d74af607350c,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0057.json,chunks,4557,e0bcf44aec2a67b1c2841f7404a87e3e02181c2d1bbfced2ab4bf4971f9cb3d7,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0058.json,chunks,4511,ac5a66921a3aebee46a84060de0a1f740f7ae1950d745ad5bc45d04679641560,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0059.json,chunks,4536,561783bb920bbba1a990a5e9419fb210ffa6b50acf3056c0abba024e45d86fbd,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0060.json,chunks,4616,f1607f502ffaf860b35e43b9d944aadcbd2d8798d6212335d9a7b1d050843e00,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0061.json,chunks,4549,b188f9afb56229b7c0e3a50f3169a9275dcffdcad0cb025759f0ac40722ab191,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0062.json,chunks,4613,bbfabd982bf016d4d9c8c91f902c248cfad84879621bb418bd5efd8230ed8264,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0063.json,chunks,4544,5be1fc43ed0b5724225109a16fbcbd4593554d5b38f78baa9bda459390d96366,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0064.json,chunks,4511,9fc882d22dfdd460d369c91afeb06640db8bba63effda433ca23660182aee8df,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0065.json,chunks,4703,d8959479026f39489d7ba50be5f02110a7b478b2b708a09513c5916d3bdad62c,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0066.json,chunks,4684,ce1e48233d81e88ab41f6dd09f46f2e74e8907e2ed2da9c24e2ab1f637401f67,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0067.json,chunks,4487,5314082ca780dbe323422fe0f42fbd4d65bbaca0e158155d90d861b7b7c4c9b8,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0068.json,chunks,4618,2c048b06351859298d8ee3c9fed0db161c127886dab73ddafd1b3d342c466107,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0069.json,chunks,4793,d75262dbd44aec2c9f9d653320d4a4efccfb32bd2cf942e770a0f438074c0345,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0070.json,chunks,4522,6f445896546696120a501ab93f72a93f594ace3ce842009e5f23f8c5802fee73,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0071.json,chunks,4464,d131b7b2a8ec89cebe23d37f74d6a649f6b88d2a3914d3eef3e0684e41886366,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0072.json,chunks,4716,b38add4e0811562e9e5d83606e7e4838f98daf6fe6b0fffff6499bce9a47887b,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0073.json,chunks,4508,78a84d320dcf00f16efff5c9f5b7a8571ae061bca01e1072fd89273dd8c2bc56,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0074.json,chunks,4542,0f719599f114d884fef6d6a0fe75c1084387554a516071151a93f6b2736a0f96,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0075.json,chunks,4623,39c0a6549957f11641a2416f8f7e0700adbbb356ea8273adeda604ba8b6aa0a1,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0076.json,chunks,4703,139744a8dda331c6ff25d9f0b96a51442dc83fb72a56154dd4dfe004c498aabf,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0077.json,chunks,4679,a706b021fb37e68e15c36540c1c04035266f6a4ff35e5eac16fa220527f0b1f7,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0078.json,chunks,4697,4b0bc7fd2f91bac22475a9ee717542425ade8df7786d5993c287b04d5d71117e,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0079.json,chunks,4665,1bc2c966a4679902d098d6a54f4ececea80cbac0e70d6db37a0ec37e2b2ca00a,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0080.json,chunks,4750,e837044bea5da4bd610376337a27d4c6483d25bf808b4183559089b48f2e0496,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0081.json,chunks,4674,ef2a7f4fdb44f2ab43689a4388470cf407de9e6b7e9a1b764bfc2c9b9d2cdc6e,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0082.json,chunks,4628,fc1d1aeaa9cb1417a68ee3559896ebd753818266b5640faec62457bfde114c31,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0083.json,chunks,4634,863c04676a37474481559cb8dbf600823f5a3c35ee87b03cc440266a478fe609,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0084.json,chunks,4598,8664452efef1e49553a4e7ef79c0eebd33d0d4a382d83b81d6c1e0d3c5d2300e,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0085.json,chunks,4575,2a93d90e94410069c3f560152f4274b25d16544811be6e73f16737ab46f2a553,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0086.json,chunks,4724,977e204aa6745e4185356d70207027a703003511f71aeac0e0a80aea960f3800,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0087.json,chunks,4696,f5f9855b7d3c69cdf3ff293a795710fe4dbc9e66aa38a579900fd3921c1798b3,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0088.json,chunks,4757,9a754de17bc01f83ac05043a276cfb0196a6d4fcdb4242997993464633ee739b,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0089.json,chunks,4720,e4aed9520c34c4b05ec2c93bdf0f7076fe3d6ef9e710d56d095c81901fb5a69e,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0090.json,chunks,4637,228a017f8b4d03517b707382f848d0e13fb09a4e11590693117b8231e2be2484,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0091.json,chunks,4786,41cd6c0213f6ce75144c3fc3b434f289a96dd88c352ad8e1d3ee18bb6cdb4308,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0092.json,chunks,4818,07b3aba6849e80025a08b2b2da03ffbb8a09094f7c5a4308dc4c0bf9287e1278,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0093.json,chunks,4825,5d6605a463623a2f4fbfcb13aa762fb09802ff2b5cb1880c99f31d8cb25318ab,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0094.json,chunks,4740,b88191edc10f96a8018665fae7415ff3dfd779c499634175ce735cb4a1abedbb,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0095.json,chunks,4723,a2b77c799835350ff0788f5c963ed3aa095a7be20b77f40337c99360df5b3b36,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0096.json,chunks,4658,4c8fa41b3b37b272514f30359e6e96d3e5220a5d1fb5beaaf652cd02185139d8,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0097.json,chunks,4797,2de1b38427dc514512a7b4110f6247b84a3759bf82cc4ab8980da0f40f7ccc20,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0098.json,chunks,4759,560e84137aa33a159235574614951e53e21b95c36b71bdb8705de87236676482,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0099.json,chunks,4702,45af580dbb0024efcd724bd3ccfeb7119bf1420d0191904f49c82590c1dc3fe8,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
chunks/khawrizm_graph_chunk_0100.json,chunks,5513,9bccc8477ac33bce2e05cf321141670992b3c8cf7ddab9896e392f1554fe64f6,True,sovereign_knowledge_graph,1.0.0,True,5,5,5
data/capability_knowledge_v2.json,data,7366,0d218a68ba844c1d5b003c42dbbf00ccf9f82d3ccba091fae14365c44ff34d57,True,,,False,0,0,0
data/knowledge_real_v2.0.0.json,data,9983,3d63771196d8d362465dd3ff0578d67d8d42a497ce5a06f3f002132e37198db9,True,,,True,10,6,7
data/real_knowledge_v2.json,data,8027,5dd301a6976bf129ef83ea823c8fcd026afa3757722ba5ec97de735558bc81b5,True,,,True,12,10,9
knowledge/canonical_knowledge_v2.json,knowledge,15457,2ac14ca5a00c91cfa1a7dfc32ed088376be1dbf99f36270c040c8c4f44981266,True,sovereign_knowledge_graph,2.1.0,True,13,6,0
manifests/graph_manifest.json,manifests,268,37c440221f30b910611f7b162a73da594416b91a1ae7e2fe22cd28f8e3169988,True,,,False,0,0,0
schema/canonical_knowledge_graph_v2.1.0.json,schema,6150,1d487ab089671e42de6ee2d5750830480f25ef65da9dd7764ce19b41036dcafb,True,,,False,0,0,0
schema/sovereign_knowledge_graph_v1.0.0.json,schema,894,64e19c91894cbecb438c1a033a86d17e5116364384cd1d0cdc007fb99d1cdfe0,True,,,False,0,0,0
schema/sovereign_knowledge_graph_v2.0.0.json,schema,5325,d5e8651065118b5cec60f2622aa2ee2275eac8714b5a523fcb872099e321a822,True,,,False,0,0,0
